timestamp,ax,ay,az,gx,gy,gz,label,subject_id
2760,0.30406,0.24181,9.62469,-4.1463,-1.4024,1.5244,+Z_down,CALIB
2780,0.36392,0.21548,9.56484,-4.1463,-1.9512,1.4024,+Z_down,CALIB
2800,0.33279,0.25379,9.62948,-3.7805,-1.9512,1.5244,+Z_down,CALIB
2820,0.28252,0.2873,9.67257,-3.8415,-1.0976,1.3415,+Z_down,CALIB
2840,0.32322,0.24181,9.59835,-4.5732,-2.0732,0.8537,+Z_down,CALIB
2860,0.34955,0.22505,9.60793,-4.5122,-2.9268,1.0366,+Z_down,CALIB
2880,0.34955,0.22505,9.60793,-4.5122,-2.9268,1.0366,+Z_down,CALIB
2900,0.27773,0.249,9.63906,-4.3293,-2.1341,1.2195,+Z_down,CALIB
2920,0.30406,0.25139,9.6199,-4.5122,-1.7073,0.9756,+Z_down,CALIB
2940,0.34955,0.26336,9.61751,-4.5122,-1.7683,0.7927,+Z_down,CALIB
2960,0.3711,0.26815,9.59357,-4.5122,-1.5244,0.7317,+Z_down,CALIB
2980,0.34955,0.24421,9.5792,-4.3902,-1.5244,0.3049,+Z_down,CALIB
3000,0.30646,0.25139,9.6199,-4.4512,-1.3415,0.0,+Z_down,CALIB
3020,0.30167,0.26097,9.63187,-4.5732,-1.1585,-0.122,+Z_down,CALIB
3040,0.32561,0.26815,9.60075,-4.6951,-1.4634,0.1829,+Z_down,CALIB
3060,0.36392,0.25379,9.58399,-4.6341,-2.1951,0.1829,+Z_down,CALIB
3080,0.39744,0.2466,9.60075,-4.4512,-2.0732,0.061,+Z_down,CALIB
3100,0.32082,0.26097,9.64384,-4.3902,-1.1585,0.1829,+Z_down,CALIB
3120,0.29928,0.25379,9.63427,-4.6341,-0.7317,0.2439,+Z_down,CALIB
3140,0.32082,0.22505,9.59357,-4.8171,-1.5854,0.0,+Z_down,CALIB
3160,0.35674,0.22027,9.59835,-4.8171,-2.561,-0.122,+Z_down,CALIB
3180,0.4142,0.23463,9.57441,-4.6341,-2.439,0.2439,+Z_down,CALIB
3200,0.37589,0.23463,9.61511,-4.3902,-1.4024,0.5488,+Z_down,CALIB
3220,0.31843,0.22505,9.61751,-4.2683,-0.4268,0.4878,+Z_down,CALIB
3240,0.2897,0.22984,9.60793,-4.2683,-0.6098,0.3659,+Z_down,CALIB
3260,0.32082,0.23224,9.61511,-4.2073,-1.6463,0.3049,+Z_down,CALIB
3280,0.39744,0.21548,9.58638,-4.2073,-1.9512,0.3659,+Z_down,CALIB
3300,0.41899,0.21069,9.57681,-4.0244,-1.2805,0.6098,+Z_down,CALIB
3320,0.36152,0.25618,9.63427,-3.7195,-0.122,0.9146,+Z_down,CALIB
3340,0.25379,0.2897,9.663,-3.8415,0.0,0.8537,+Z_down,CALIB
3360,0.28252,0.249,9.6199,-4.3293,-0.9756,0.7317,+Z_down,CALIB
3380,0.37828,0.21308,9.5816,-4.5732,-1.8293,0.7927,+Z_down,CALIB
3400,0.43574,0.22027,9.5792,-4.3293,-1.4634,1.1585,+Z_down,CALIB
3420,0.36631,0.25139,9.63187,-4.0244,-0.2439,1.3415,+Z_down,CALIB
3440,0.22984,0.25857,9.65582,-4.0244,0.2439,1.5854,+Z_down,CALIB
3460,0.26336,0.24181,9.62469,-4.2683,-0.7317,1.2195,+Z_down,CALIB
3480,0.3711,0.22745,9.60793,-4.3902,-1.7683,1.3415,+Z_down,CALIB
3500,0.38786,0.23463,9.58878,-4.2073,-1.4634,2.1951,+Z_down,CALIB
3520,0.42856,0.249,9.58638,-3.9634,-0.7927,1.7683,+Z_down,CALIB
3540,0.34237,0.26097,9.64863,-3.7805,-0.122,1.2195,+Z_down,CALIB
3560,0.27294,0.2873,9.69173,-3.9024,-0.2439,1.4024,+Z_down,CALIB
3580,0.26097,0.249,9.62708,-4.3902,-0.7927,1.5244,+Z_down,CALIB
3600,0.32561,0.23942,9.61751,-4.6341,-1.2195,0.6098,+Z_down,CALIB
3620,0.35434,0.24181,9.60314,-4.6341,-1.1585,0.3659,+Z_down,CALIB
3640,0.36871,0.25139,9.5816,-4.3902,-1.0366,0.122,+Z_down,CALIB
3660,0.3304,0.27773,9.64863,-4.2073,-1.2195,0.1829,+Z_down,CALIB
3680,0.29449,0.27773,9.64145,-4.3902,-1.1585,0.3659,+Z_down,CALIB
3700,0.29209,0.23224,9.58878,-4.5732,-1.0976,0.4878,+Z_down,CALIB
3720,0.34955,0.21069,9.56244,-4.4512,-1.2195,0.6098,+Z_down,CALIB
3740,0.35434,0.249,9.67018,-4.0854,-1.2195,0.6707,+Z_down,CALIB
3760,0.33998,0.27054,9.6223,-4.0854,-1.2805,0.7927,+Z_down,CALIB
3780,0.30646,0.26815,9.65582,-4.2073,-0.9146,0.7317,+Z_down,CALIB
3800,0.34477,0.23463,9.59357,-4.3902,-0.6098,0.4878,+Z_down,CALIB
3820,0.32801,0.22266,9.61033,-4.2073,-0.7317,0.5488,+Z_down,CALIB
3840,0.29209,0.22266,9.65821,-4.0854,-0.9756,0.4268,+Z_down,CALIB
3860,0.2897,0.22745,9.65342,-4.1463,-0.9146,0.122,+Z_down,CALIB
3880,0.29688,0.26576,9.64384,-4.2683,-0.9756,-0.1829,+Z_down,CALIB
3900,0.32082,0.30167,9.64624,-4.5122,-1.6463,-0.2439,+Z_down,CALIB
3920,0.3711,0.26097,9.60554,-4.8171,-2.3171,-0.2439,+Z_down,CALIB
3940,0.40941,0.20111,9.56962,-4.7561,-2.0122,0.122,+Z_down,CALIB
3960,0.3711,0.2083,9.5816,-4.2683,-0.8537,0.7927,+Z_down,CALIB
3980,0.33279,0.249,9.62948,-3.8415,-0.2439,1.2195,+Z_down,CALIB
4000,0.28012,0.23463,9.62948,-3.8415,-0.4268,1.4024,+Z_down,CALIB
4020,0.30167,0.21069,9.59835,-3.9024,-0.7927,0.9146,+Z_down,CALIB
4040,0.35195,0.22984,9.59117,-3.7195,-1.0976,0.9146,+Z_down,CALIB
4060,0.34477,0.29209,9.63906,-3.5366,-0.9146,1.4024,+Z_down,CALIB
4080,0.29688,0.28252,9.65342,-3.7805,-0.6098,1.1585,+Z_down,CALIB
4100,0.28252,0.23942,9.6223,-4.1463,-0.5488,0.6098,+Z_down,CALIB
4120,0.30646,0.22745,9.60793,-4.2683,-1.1585,0.6098,+Z_down,CALIB
4140,0.31125,0.249,9.62469,-4.1463,-1.7683,0.7927,+Z_down,CALIB
4160,0.30646,0.26336,9.63187,-4.2683,-1.8902,0.7927,+Z_down,CALIB
4180,0.30406,0.249,9.61511,-4.3902,-1.7683,0.5488,+Z_down,CALIB
4200,0.32322,0.23942,9.61751,-4.3902,-1.6463,0.3049,+Z_down,CALIB
4220,0.35674,0.27054,9.63427,-4.3293,-1.4024,0.4268,+Z_down,CALIB
4240,0.34716,0.28012,9.60793,-4.3902,-1.2805,0.4878,+Z_down,CALIB
4260,0.35674,0.249,9.58878,-4.4512,-1.2195,0.3659,+Z_down,CALIB
4280,0.32801,0.22984,9.60793,-4.3293,-1.2195,0.4878,+Z_down,CALIB
4300,0.31843,0.25139,9.64145,-4.1463,-1.1585,0.3659,+Z_down,CALIB
4320,0.30885,0.27533,9.62469,-4.2073,-1.1585,0.1829,+Z_down,CALIB
4340,0.3304,0.27294,9.62708,-4.3293,-1.4024,0.3659,+Z_down,CALIB
4360,0.34477,0.24421,9.60793,-4.4512,-1.5854,0.5488,+Z_down,CALIB
4380,0.32561,0.21548,9.60554,-4.4512,-1.5854,0.3049,+Z_down,CALIB
